IDWalker,PathogenHumanWake,PathogenHumanCircular,MaximumProbableContacts,Scenario
130,464217,0,2.89E+09,|Dur=1200.0 (s)|Pop=1000|Spe=1.00 (m/s)|XIn=5.00 (s)|Den=0.471|TPa=120000|Dec=N;CT=N/A|Rad=2.50 (m)|Run#3
131,776120,0,2.89E+09,|Dur=1200.0 (s)|Pop=1000|Spe=1.00 (m/s)|XIn=5.00 (s)|Den=0.471|TPa=120000|Dec=N;CT=N/A|Rad=2.50 (m)|Run#3
132,1488848,1484720,2.89E+09,|Dur=1200.0 (s)|Pop=1000|Spe=1.00 (m/s)|XIn=5.00 (s)|Den=0.471|TPa=120000|Dec=N;CT=N/A|Rad=2.50 (m)|Run#3
133,1319632,5130826,2.89E+09,|Dur=1200.0 (s)|Pop=1000|Spe=1.00 (m/s)|XIn=5.00 (s)|Den=0.471|TPa=120000|Dec=N;CT=N/A|Rad=2.50 (m)|Run#3
134,782240,335,2.89E+09,|Dur=1200.0 (s)|Pop=1000|Spe=1.00 (m/s)|XIn=5.00 (s)|Den=0.471|TPa=120000|Dec=N;CT=N/A|Rad=2.50 (m)|Run#3
135,1110560,177751,2.89E+09,|Dur=1200.0 (s)|Pop=1000|Spe=1.00 (m/s)|XIn=5.00 (s)|Den=0.471|TPa=120000|Dec=N;CT=N/A|Rad=2.50 (m)|Run#3
136,550628,0,2.89E+09,|Dur=1200.0 (s)|Pop=1000|Spe=1.00 (m/s)|XIn=5.00 (s)|Den=0.471|TPa=120000|Dec=N;CT=N/A|Rad=2.50 (m)|Run#3
137,1396565,2232824,2.89E+09,|Dur=1200.0 (s)|Pop=1000|Spe=1.00 (m/s)|XIn=5.00 (s)|Den=0.471|TPa=120000|Dec=N;CT=N/A|Rad=2.50 (m)|Run#3
138,870482,0,2.89E+09,|Dur=1200.0 (s)|Pop=1000|Spe=1.00 (m/s)|XIn=5.00 (s)|Den=0.471|TPa=120000|Dec=N;CT=N/A|Rad=2.50 (m)|Run#3
139,758563,0,2.89E+09,|Dur=1200.0 (s)|Pop=1000|Spe=1.00 (m/s)|XIn=5.00 (s)|Den=0.471|TPa=120000|Dec=N;CT=N/A|Rad=2.50 (m)|Run#3
140,1272934,0,2.89E+09,|Dur=1200.0 (s)|Pop=1000|Spe=1.00 (m/s)|XIn=5.00 (s)|Den=0.471|TPa=120000|Dec=N;CT=N/A|Rad=2.50 (m)|Run#3
141,1198904,0,2.89E+09,|Dur=1200.0 (s)|Pop=1000|Spe=1.00 (m/s)|XIn=5.00 (s)|Den=0.471|TPa=120000|Dec=N;CT=N/A|Rad=2.50 (m)|Run#3
142,1305990,3297302,2.89E+09,|Dur=1200.0 (s)|Pop=1000|Spe=1.00 (m/s)|XIn=5.00 (s)|Den=0.471|TPa=120000|Dec=N;CT=N/A|Rad=2.50 (m)|Run#3
143,1191390,2564724,2.89E+09,|Dur=1200.0 (s)|Pop=1000|Spe=1.00 (m/s)|XIn=5.00 (s)|Den=0.471|TPa=120000|Dec=N;CT=N/A|Rad=2.50 (m)|Run#3
144,992991,166499,2.89E+09,|Dur=1200.0 (s)|Pop=1000|Spe=1.00 (m/s)|XIn=5.00 (s)|Den=0.471|TPa=120000|Dec=N;CT=N/A|Rad=2.50 (m)|Run#3
145,1080945,0,2.89E+09,|Dur=1200.0 (s)|Pop=1000|Spe=1.00 (m/s)|XIn=5.00 (s)|Den=0.471|TPa=120000|Dec=N;CT=N/A|Rad=2.50 (m)|Run#3
146,1360757,5542510,2.89E+09,|Dur=1200.0 (s)|Pop=1000|Spe=1.00 (m/s)|XIn=5.00 (s)|Den=0.471|TPa=120000|Dec=N;CT=N/A|Rad=2.50 (m)|Run#3
147,1609013,74671,2.89E+09,|Dur=1200.0 (s)|Pop=1000|Spe=1.00 (m/s)|XIn=5.00 (s)|Den=0.471|TPa=120000|Dec=N;CT=N/A|Rad=2.50 (m)|Run#3
148,737644,3188140,2.89E+09,|Dur=1200.0 (s)|Pop=1000|Spe=1.00 (m/s)|XIn=5.00 (s)|Den=0.471|TPa=120000|Dec=N;CT=N/A|Rad=2.50 (m)|Run#3
149,904474,119,2.89E+09,|Dur=1200.0 (s)|Pop=1000|Spe=1.00 (m/s)|XIn=5.00 (s)|Den=0.471|TPa=120000|Dec=N;CT=N/A|Rad=2.50 (m)|Run#3
150,849228,556711,2.89E+09,|Dur=1200.0 (s)|Pop=1000|Spe=1.00 (m/s)|XIn=5.00 (s)|Den=0.471|TPa=120000|Dec=N;CT=N/A|Rad=2.50 (m)|Run#3
151,1595978,2666857,2.89E+09,|Dur=1200.0 (s)|Pop=1000|Spe=1.00 (m/s)|XIn=5.00 (s)|Den=0.471|TPa=120000|Dec=N;CT=N/A|Rad=2.50 (m)|Run#3
152,705207,0,2.89E+09,|Dur=1200.0 (s)|Pop=1000|Spe=1.00 (m/s)|XIn=5.00 (s)|Den=0.471|TPa=120000|Dec=N;CT=N/A|Rad=2.50 (m)|Run#3
153,987783,77493,2.89E+09,|Dur=1200.0 (s)|Pop=1000|Spe=1.00 (m/s)|XIn=5.00 (s)|Den=0.471|TPa=120000|Dec=N;CT=N/A|Rad=2.50 (m)|Run#3
154,1203016,47288,2.89E+09,|Dur=1200.0 (s)|Pop=1000|Spe=1.00 (m/s)|XIn=5.00 (s)|Den=0.471|TPa=120000|Dec=N;CT=N/A|Rad=2.50 (m)|Run#3
155,1437945,114697,2.89E+09,|Dur=1200.0 (s)|Pop=1000|Spe=1.00 (m/s)|XIn=5.00 (s)|Den=0.471|TPa=120000|Dec=N;CT=N/A|Rad=2.50 (m)|Run#3
156,1597189,918529,2.89E+09,|Dur=1200.0 (s)|Pop=1000|Spe=1.00 (m/s)|XIn=5.00 (s)|Den=0.471|TPa=120000|Dec=N;CT=N/A|Rad=2.50 (m)|Run#3
157,712882,362595,2.89E+09,|Dur=1200.0 (s)|Pop=1000|Spe=1.00 (m/s)|XIn=5.00 (s)|Den=0.471|TPa=120000|Dec=N;CT=N/A|Rad=2.50 (m)|Run#3
158,1316576,1745633,2.89E+09,|Dur=1200.0 (s)|Pop=1000|Spe=1.00 (m/s)|XIn=5.00 (s)|Den=0.471|TPa=120000|Dec=N;CT=N/A|Rad=2.50 (m)|Run#3
159,1247565,444154,2.89E+09,|Dur=1200.0 (s)|Pop=1000|Spe=1.00 (m/s)|XIn=5.00 (s)|Den=0.471|TPa=120000|Dec=N;CT=N/A|Rad=2.50 (m)|Run#3
160,755902,0,2.89E+09,|Dur=1200.0 (s)|Pop=1000|Spe=1.00 (m/s)|XIn=5.00 (s)|Den=0.471|TPa=120000|Dec=N;CT=N/A|Rad=2.50 (m)|Run#3
161,616859,1689602,2.89E+09,|Dur=1200.0 (s)|Pop=1000|Spe=1.00 (m/s)|XIn=5.00 (s)|Den=0.471|TPa=120000|Dec=N;CT=N/A|Rad=2.50 (m)|Run#3
162,988023,0,2.89E+09,|Dur=1200.0 (s)|Pop=1000|Spe=1.00 (m/s)|XIn=5.00 (s)|Den=0.471|TPa=120000|Dec=N;CT=N/A|Rad=2.50 (m)|Run#3
163,640642,0,2.89E+09,|Dur=1200.0 (s)|Pop=1000|Spe=1.00 (m/s)|XIn=5.00 (s)|Den=0.471|TPa=120000|Dec=N;CT=N/A|Rad=2.50 (m)|Run#3
164,993706,1884259,2.89E+09,|Dur=1200.0 (s)|Pop=1000|Spe=1.00 (m/s)|XIn=5.00 (s)|Den=0.471|TPa=120000|Dec=N;CT=N/A|Rad=2.50 (m)|Run#3
165,1197759,404341,2.89E+09,|Dur=1200.0 (s)|Pop=1000|Spe=1.00 (m/s)|XIn=5.00 (s)|Den=0.471|TPa=120000|Dec=N;CT=N/A|Rad=2.50 (m)|Run#3
166,848357,2471835,2.89E+09,|Dur=1200.0 (s)|Pop=1000|Spe=1.00 (m/s)|XIn=5.00 (s)|Den=0.471|TPa=120000|Dec=N;CT=N/A|Rad=2.50 (m)|Run#3
167,1106829,242409,2.89E+09,|Dur=1200.0 (s)|Pop=1000|Spe=1.00 (m/s)|XIn=5.00 (s)|Den=0.471|TPa=120000|Dec=N;CT=N/A|Rad=2.50 (m)|Run#3
168,482556,1973175,2.89E+09,|Dur=1200.0 (s)|Pop=1000|Spe=1.00 (m/s)|XIn=5.00 (s)|Den=0.471|TPa=120000|Dec=N;CT=N/A|Rad=2.50 (m)|Run#3
169,825278,0,2.89E+09,|Dur=1200.0 (s)|Pop=1000|Spe=1.00 (m/s)|XIn=5.00 (s)|Den=0.471|TPa=120000|Dec=N;CT=N/A|Rad=2.50 (m)|Run#3
170,752929,3366606,2.89E+09,|Dur=1200.0 (s)|Pop=1000|Spe=1.00 (m/s)|XIn=5.00 (s)|Den=0.471|TPa=120000|Dec=N;CT=N/A|Rad=2.50 (m)|Run#3
171,1224701,3785442,2.89E+09,|Dur=1200.0 (s)|Pop=1000|Spe=1.00 (m/s)|XIn=5.00 (s)|Den=0.471|TPa=120000|Dec=N;CT=N/A|Rad=2.50 (m)|Run#3
172,418833,0,2.89E+09,|Dur=1200.0 (s)|Pop=1000|Spe=1.00 (m/s)|XIn=5.00 (s)|Den=0.471|TPa=120000|Dec=N;CT=N/A|Rad=2.50 (m)|Run#3
173,2033332,4000426,2.89E+09,|Dur=1200.0 (s)|Pop=1000|Spe=1.00 (m/s)|XIn=5.00 (s)|Den=0.471|TPa=120000|Dec=N;CT=N/A|Rad=2.50 (m)|Run#3
174,1044314,2642682,2.89E+09,|Dur=1200.0 (s)|Pop=1000|Spe=1.00 (m/s)|XIn=5.00 (s)|Den=0.471|TPa=120000|Dec=N;CT=N/A|Rad=2.50 (m)|Run#3
175,1550585,0,2.89E+09,|Dur=1200.0 (s)|Pop=1000|Spe=1.00 (m/s)|XIn=5.00 (s)|Den=0.471|TPa=120000|Dec=N;CT=N/A|Rad=2.50 (m)|Run#3
176,489971,43899,2.89E+09,|Dur=1200.0 (s)|Pop=1000|Spe=1.00 (m/s)|XIn=5.00 (s)|Den=0.471|TPa=120000|Dec=N;CT=N/A|Rad=2.50 (m)|Run#3
177,1039649,10670,2.89E+09,|Dur=1200.0 (s)|Pop=1000|Spe=1.00 (m/s)|XIn=5.00 (s)|Den=0.471|TPa=120000|Dec=N;CT=N/A|Rad=2.50 (m)|Run#3
178,428131,2012836,2.89E+09,|Dur=1200.0 (s)|Pop=1000|Spe=1.00 (m/s)|XIn=5.00 (s)|Den=0.471|TPa=120000|Dec=N;CT=N/A|Rad=2.50 (m)|Run#3
179,905171,0,2.89E+09,|Dur=1200.0 (s)|Pop=1000|Spe=1.00 (m/s)|XIn=5.00 (s)|Den=0.471|TPa=120000|Dec=N;CT=N/A|Rad=2.50 (m)|Run#3
180,712589,4707,2.89E+09,|Dur=1200.0 (s)|Pop=1000|Spe=1.00 (m/s)|XIn=5.00 (s)|Den=0.471|TPa=120000|Dec=N;CT=N/A|Rad=2.50 (m)|Run#3
181,295375,35409,2.89E+09,|Dur=1200.0 (s)|Pop=1000|Spe=1.00 (m/s)|XIn=5.00 (s)|Den=0.471|TPa=120000|Dec=N;CT=N/A|Rad=2.50 (m)|Run#3
182,1451251,3643129,2.89E+09,|Dur=1200.0 (s)|Pop=1000|Spe=1.00 (m/s)|XIn=5.00 (s)|Den=0.471|TPa=120000|Dec=N;CT=N/A|Rad=2.50 (m)|Run#3
183,953757,176380,2.89E+09,|Dur=1200.0 (s)|Pop=1000|Spe=1.00 (m/s)|XIn=5.00 (s)|Den=0.471|TPa=120000|Dec=N;CT=N/A|Rad=2.50 (m)|Run#3
184,1805119,0,2.89E+09,|Dur=1200.0 (s)|Pop=1000|Spe=1.00 (m/s)|XIn=5.00 (s)|Den=0.471|TPa=120000|Dec=N;CT=N/A|Rad=2.50 (m)|Run#3
185,753590,567248,2.89E+09,|Dur=1200.0 (s)|Pop=1000|Spe=1.00 (m/s)|XIn=5.00 (s)|Den=0.471|TPa=120000|Dec=N;CT=N/A|Rad=2.50 (m)|Run#3
186,772754,1154597,2.89E+09,|Dur=1200.0 (s)|Pop=1000|Spe=1.00 (m/s)|XIn=5.00 (s)|Den=0.471|TPa=120000|Dec=N;CT=N/A|Rad=2.50 (m)|Run#3
187,777317,1343648,2.89E+09,|Dur=1200.0 (s)|Pop=1000|Spe=1.00 (m/s)|XIn=5.00 (s)|Den=0.471|TPa=120000|Dec=N;CT=N/A|Rad=2.50 (m)|Run#3
188,991506,2282753,2.89E+09,|Dur=1200.0 (s)|Pop=1000|Spe=1.00 (m/s)|XIn=5.00 (s)|Den=0.471|TPa=120000|Dec=N;CT=N/A|Rad=2.50 (m)|Run#3
189,1008288,836752,2.89E+09,|Dur=1200.0 (s)|Pop=1000|Spe=1.00 (m/s)|XIn=5.00 (s)|Den=0.471|TPa=120000|Dec=N;CT=N/A|Rad=2.50 (m)|Run#3
190,853933,2457306,2.89E+09,|Dur=1200.0 (s)|Pop=1000|Spe=1.00 (m/s)|XIn=5.00 (s)|Den=0.471|TPa=120000|Dec=N;CT=N/A|Rad=2.50 (m)|Run#3
191,1122325,23771,2.89E+09,|Dur=1200.0 (s)|Pop=1000|Spe=1.00 (m/s)|XIn=5.00 (s)|Den=0.471|TPa=120000|Dec=N;CT=N/A|Rad=2.50 (m)|Run#3
192,996360,4458980,2.89E+09,|Dur=1200.0 (s)|Pop=1000|Spe=1.00 (m/s)|XIn=5.00 (s)|Den=0.471|TPa=120000|Dec=N;CT=N/A|Rad=2.50 (m)|Run#3
193,590098,0,2.89E+09,|Dur=1200.0 (s)|Pop=1000|Spe=1.00 (m/s)|XIn=5.00 (s)|Den=0.471|TPa=120000|Dec=N;CT=N/A|Rad=2.50 (m)|Run#3
194,1448428,23466,2.89E+09,|Dur=1200.0 (s)|Pop=1000|Spe=1.00 (m/s)|XIn=5.00 (s)|Den=0.471|TPa=120000|Dec=N;CT=N/A|Rad=2.50 (m)|Run#3
195,1885614,6167709,2.89E+09,|Dur=1200.0 (s)|Pop=1000|Spe=1.00 (m/s)|XIn=5.00 (s)|Den=0.471|TPa=120000|Dec=N;CT=N/A|Rad=2.50 (m)|Run#3
196,1018545,944426,2.89E+09,|Dur=1200.0 (s)|Pop=1000|Spe=1.00 (m/s)|XIn=5.00 (s)|Den=0.471|TPa=120000|Dec=N;CT=N/A|Rad=2.50 (m)|Run#3
197,1425207,0,2.89E+09,|Dur=1200.0 (s)|Pop=1000|Spe=1.00 (m/s)|XIn=5.00 (s)|Den=0.471|TPa=120000|Dec=N;CT=N/A|Rad=2.50 (m)|Run#3
198,773686,0,2.89E+09,|Dur=1200.0 (s)|Pop=1000|Spe=1.00 (m/s)|XIn=5.00 (s)|Den=0.471|TPa=120000|Dec=N;CT=N/A|Rad=2.50 (m)|Run#3
199,1575336,11908,2.89E+09,|Dur=1200.0 (s)|Pop=1000|Spe=1.00 (m/s)|XIn=5.00 (s)|Den=0.471|TPa=120000|Dec=N;CT=N/A|Rad=2.50 (m)|Run#3
200,559642,0,2.89E+09,|Dur=1200.0 (s)|Pop=1000|Spe=1.00 (m/s)|XIn=5.00 (s)|Den=0.471|TPa=120000|Dec=N;CT=N/A|Rad=2.50 (m)|Run#3
201,877286,0,2.89E+09,|Dur=1200.0 (s)|Pop=1000|Spe=1.00 (m/s)|XIn=5.00 (s)|Den=0.471|TPa=120000|Dec=N;CT=N/A|Rad=2.50 (m)|Run#3
202,1118778,2643590,2.89E+09,|Dur=1200.0 (s)|Pop=1000|Spe=1.00 (m/s)|XIn=5.00 (s)|Den=0.471|TPa=120000|Dec=N;CT=N/A|Rad=2.50 (m)|Run#3
203,453181,912278,2.89E+09,|Dur=1200.0 (s)|Pop=1000|Spe=1.00 (m/s)|XIn=5.00 (s)|Den=0.471|TPa=120000|Dec=N;CT=N/A|Rad=2.50 (m)|Run#3
204,1052542,226423,2.89E+09,|Dur=1200.0 (s)|Pop=1000|Spe=1.00 (m/s)|XIn=5.00 (s)|Den=0.471|TPa=120000|Dec=N;CT=N/A|Rad=2.50 (m)|Run#3
205,874137,0,2.89E+09,|Dur=1200.0 (s)|Pop=1000|Spe=1.00 (m/s)|XIn=5.00 (s)|Den=0.471|TPa=120000|Dec=N;CT=N/A|Rad=2.50 (m)|Run#3
206,1805783,2279979,2.89E+09,|Dur=1200.0 (s)|Pop=1000|Spe=1.00 (m/s)|XIn=5.00 (s)|Den=0.471|TPa=120000|Dec=N;CT=N/A|Rad=2.50 (m)|Run#3
207,1029517,4221321,2.89E+09,|Dur=1200.0 (s)|Pop=1000|Spe=1.00 (m/s)|XIn=5.00 (s)|Den=0.471|TPa=120000|Dec=N;CT=N/A|Rad=2.50 (m)|Run#3
208,1468407,173137,2.89E+09,|Dur=1200.0 (s)|Pop=1000|Spe=1.00 (m/s)|XIn=5.00 (s)|Den=0.471|TPa=120000|Dec=N;CT=N/A|Rad=2.50 (m)|Run#3
209,1181011,132447,2.89E+09,|Dur=1200.0 (s)|Pop=1000|Spe=1.00 (m/s)|XIn=5.00 (s)|Den=0.471|TPa=120000|Dec=N;CT=N/A|Rad=2.50 (m)|Run#3
210,1181481,3617313,2.89E+09,|Dur=1200.0 (s)|Pop=1000|Spe=1.00 (m/s)|XIn=5.00 (s)|Den=0.471|TPa=120000|Dec=N;CT=N/A|Rad=2.50 (m)|Run#3
211,694205,0,2.89E+09,|Dur=1200.0 (s)|Pop=1000|Spe=1.00 (m/s)|XIn=5.00 (s)|Den=0.471|TPa=120000|Dec=N;CT=N/A|Rad=2.50 (m)|Run#3
212,664240,1429500,2.89E+09,|Dur=1200.0 (s)|Pop=1000|Spe=1.00 (m/s)|XIn=5.00 (s)|Den=0.471|TPa=120000|Dec=N;CT=N/A|Rad=2.50 (m)|Run#3
213,1753004,1750985,2.89E+09,|Dur=1200.0 (s)|Pop=1000|Spe=1.00 (m/s)|XIn=5.00 (s)|Den=0.471|TPa=120000|Dec=N;CT=N/A|Rad=2.50 (m)|Run#3
214,963123,0,2.89E+09,|Dur=1200.0 (s)|Pop=1000|Spe=1.00 (m/s)|XIn=5.00 (s)|Den=0.471|TPa=120000|Dec=N;CT=N/A|Rad=2.50 (m)|Run#3
215,1429896,666701,2.89E+09,|Dur=1200.0 (s)|Pop=1000|Spe=1.00 (m/s)|XIn=5.00 (s)|Den=0.471|TPa=120000|Dec=N;CT=N/A|Rad=2.50 (m)|Run#3
216,886155,0,2.89E+09,|Dur=1200.0 (s)|Pop=1000|Spe=1.00 (m/s)|XIn=5.00 (s)|Den=0.471|TPa=120000|Dec=N;CT=N/A|Rad=2.50 (m)|Run#3
217,821827,0,2.89E+09,|Dur=1200.0 (s)|Pop=1000|Spe=1.00 (m/s)|XIn=5.00 (s)|Den=0.471|TPa=120000|Dec=N;CT=N/A|Rad=2.50 (m)|Run#3
218,1069395,5436177,2.89E+09,|Dur=1200.0 (s)|Pop=1000|Spe=1.00 (m/s)|XIn=5.00 (s)|Den=0.471|TPa=120000|Dec=N;CT=N/A|Rad=2.50 (m)|Run#3
219,949087,88945,2.89E+09,|Dur=1200.0 (s)|Pop=1000|Spe=1.00 (m/s)|XIn=5.00 (s)|Den=0.471|TPa=120000|Dec=N;CT=N/A|Rad=2.50 (m)|Run#3
220,918570,260446,2.89E+09,|Dur=1200.0 (s)|Pop=1000|Spe=1.00 (m/s)|XIn=5.00 (s)|Den=0.471|TPa=120000|Dec=N;CT=N/A|Rad=2.50 (m)|Run#3
221,705364,0,2.89E+09,|Dur=1200.0 (s)|Pop=1000|Spe=1.00 (m/s)|XIn=5.00 (s)|Den=0.471|TPa=120000|Dec=N;CT=N/A|Rad=2.50 (m)|Run#3
222,718893,992566,2.89E+09,|Dur=1200.0 (s)|Pop=1000|Spe=1.00 (m/s)|XIn=5.00 (s)|Den=0.471|TPa=120000|Dec=N;CT=N/A|Rad=2.50 (m)|Run#3
223,1471418,0,2.89E+09,|Dur=1200.0 (s)|Pop=1000|Spe=1.00 (m/s)|XIn=5.00 (s)|Den=0.471|TPa=120000|Dec=N;CT=N/A|Rad=2.50 (m)|Run#3
224,1312853,0,2.89E+09,|Dur=1200.0 (s)|Pop=1000|Spe=1.00 (m/s)|XIn=5.00 (s)|Den=0.471|TPa=120000|Dec=N;CT=N/A|Rad=2.50 (m)|Run#3
225,839323,23027,2.89E+09,|Dur=1200.0 (s)|Pop=1000|Spe=1.00 (m/s)|XIn=5.00 (s)|Den=0.471|TPa=120000|Dec=N;CT=N/A|Rad=2.50 (m)|Run#3
226,849974,1184286,2.89E+09,|Dur=1200.0 (s)|Pop=1000|Spe=1.00 (m/s)|XIn=5.00 (s)|Den=0.471|TPa=120000|Dec=N;CT=N/A|Rad=2.50 (m)|Run#3
227,795934,211614,2.89E+09,|Dur=1200.0 (s)|Pop=1000|Spe=1.00 (m/s)|XIn=5.00 (s)|Den=0.471|TPa=120000|Dec=N;CT=N/A|Rad=2.50 (m)|Run#3
228,834042,0,2.89E+09,|Dur=1200.0 (s)|Pop=1000|Spe=1.00 (m/s)|XIn=5.00 (s)|Den=0.471|TPa=120000|Dec=N;CT=N/A|Rad=2.50 (m)|Run#3
229,687172,0,2.89E+09,|Dur=1200.0 (s)|Pop=1000|Spe=1.00 (m/s)|XIn=5.00 (s)|Den=0.471|TPa=120000|Dec=N;CT=N/A|Rad=2.50 (m)|Run#3
230,960836,2132,2.89E+09,|Dur=1200.0 (s)|Pop=1000|Spe=1.00 (m/s)|XIn=5.00 (s)|Den=0.471|TPa=120000|Dec=N;CT=N/A|Rad=2.50 (m)|Run#3
231,1489548,85200,2.89E+09,|Dur=1200.0 (s)|Pop=1000|Spe=1.00 (m/s)|XIn=5.00 (s)|Den=0.471|TPa=120000|Dec=N;CT=N/A|Rad=2.50 (m)|Run#3
232,1063754,3181120,2.89E+09,|Dur=1200.0 (s)|Pop=1000|Spe=1.00 (m/s)|XIn=5.00 (s)|Den=0.471|TPa=120000|Dec=N;CT=N/A|Rad=2.50 (m)|Run#3
233,1454974,125184,2.89E+09,|Dur=1200.0 (s)|Pop=1000|Spe=1.00 (m/s)|XIn=5.00 (s)|Den=0.471|TPa=120000|Dec=N;CT=N/A|Rad=2.50 (m)|Run#3
234,1115589,0,2.89E+09,|Dur=1200.0 (s)|Pop=1000|Spe=1.00 (m/s)|XIn=5.00 (s)|Den=0.471|TPa=120000|Dec=N;CT=N/A|Rad=2.50 (m)|Run#3
235,994131,347744,2.89E+09,|Dur=1200.0 (s)|Pop=1000|Spe=1.00 (m/s)|XIn=5.00 (s)|Den=0.471|TPa=120000|Dec=N;CT=N/A|Rad=2.50 (m)|Run#3
236,1316962,0,2.89E+09,|Dur=1200.0 (s)|Pop=1000|Spe=1.00 (m/s)|XIn=5.00 (s)|Den=0.471|TPa=120000|Dec=N;CT=N/A|Rad=2.50 (m)|Run#3
237,835115,613635,2.89E+09,|Dur=1200.0 (s)|Pop=1000|Spe=1.00 (m/s)|XIn=5.00 (s)|Den=0.471|TPa=120000|Dec=N;CT=N/A|Rad=2.50 (m)|Run#3
238,840560,0,2.89E+09,|Dur=1200.0 (s)|Pop=1000|Spe=1.00 (m/s)|XIn=5.00 (s)|Den=0.471|TPa=120000|Dec=N;CT=N/A|Rad=2.50 (m)|Run#3
239,1672804,3458739,2.89E+09,|Dur=1200.0 (s)|Pop=1000|Spe=1.00 (m/s)|XIn=5.00 (s)|Den=0.471|TPa=120000|Dec=N;CT=N/A|Rad=2.50 (m)|Run#3
240,630679,96438,2.89E+09,|Dur=1200.0 (s)|Pop=1000|Spe=1.00 (m/s)|XIn=5.00 (s)|Den=0.471|TPa=120000|Dec=N;CT=N/A|Rad=2.50 (m)|Run#3
241,680586,73749,2.89E+09,|Dur=1200.0 (s)|Pop=1000|Spe=1.00 (m/s)|XIn=5.00 (s)|Den=0.471|TPa=120000|Dec=N;CT=N/A|Rad=2.50 (m)|Run#3
242,1429451,993605,2.89E+09,|Dur=1200.0 (s)|Pop=1000|Spe=1.00 (m/s)|XIn=5.00 (s)|Den=0.471|TPa=120000|Dec=N;CT=N/A|Rad=2.50 (m)|Run#3
243,1414780,5998932,2.89E+09,|Dur=1200.0 (s)|Pop=1000|Spe=1.00 (m/s)|XIn=5.00 (s)|Den=0.471|TPa=120000|Dec=N;CT=N/A|Rad=2.50 (m)|Run#3
244,764144,992971,2.89E+09,|Dur=1200.0 (s)|Pop=1000|Spe=1.00 (m/s)|XIn=5.00 (s)|Den=0.471|TPa=120000|Dec=N;CT=N/A|Rad=2.50 (m)|Run#3
245,799276,990937,2.89E+09,|Dur=1200.0 (s)|Pop=1000|Spe=1.00 (m/s)|XIn=5.00 (s)|Den=0.471|TPa=120000|Dec=N;CT=N/A|Rad=2.50 (m)|Run#3
246,792543,360846,2.89E+09,|Dur=1200.0 (s)|Pop=1000|Spe=1.00 (m/s)|XIn=5.00 (s)|Den=0.471|TPa=120000|Dec=N;CT=N/A|Rad=2.50 (m)|Run#3
247,1001815,697613,2.89E+09,|Dur=1200.0 (s)|Pop=1000|Spe=1.00 (m/s)|XIn=5.00 (s)|Den=0.471|TPa=120000|Dec=N;CT=N/A|Rad=2.50 (m)|Run#3
248,1244536,0,2.89E+09,|Dur=1200.0 (s)|Pop=1000|Spe=1.00 (m/s)|XIn=5.00 (s)|Den=0.471|TPa=120000|Dec=N;CT=N/A|Rad=2.50 (m)|Run#3
249,705535,0,2.89E+09,|Dur=1200.0 (s)|Pop=1000|Spe=1.00 (m/s)|XIn=5.00 (s)|Den=0.471|TPa=120000|Dec=N;CT=N/A|Rad=2.50 (m)|Run#3
250,1094871,2777595,2.89E+09,|Dur=1200.0 (s)|Pop=1000|Spe=1.00 (m/s)|XIn=5.00 (s)|Den=0.471|TPa=120000|Dec=N;CT=N/A|Rad=2.50 (m)|Run#3
251,1313936,751016,2.89E+09,|Dur=1200.0 (s)|Pop=1000|Spe=1.00 (m/s)|XIn=5.00 (s)|Den=0.471|TPa=120000|Dec=N;CT=N/A|Rad=2.50 (m)|Run#3
252,1309447,208656,2.89E+09,|Dur=1200.0 (s)|Pop=1000|Spe=1.00 (m/s)|XIn=5.00 (s)|Den=0.471|TPa=120000|Dec=N;CT=N/A|Rad=2.50 (m)|Run#3
253,1370381,364888,2.89E+09,|Dur=1200.0 (s)|Pop=1000|Spe=1.00 (m/s)|XIn=5.00 (s)|Den=0.471|TPa=120000|Dec=N;CT=N/A|Rad=2.50 (m)|Run#3
254,866234,0,2.89E+09,|Dur=1200.0 (s)|Pop=1000|Spe=1.00 (m/s)|XIn=5.00 (s)|Den=0.471|TPa=120000|Dec=N;CT=N/A|Rad=2.50 (m)|Run#3
255,1233153,2194863,2.89E+09,|Dur=1200.0 (s)|Pop=1000|Spe=1.00 (m/s)|XIn=5.00 (s)|Den=0.471|TPa=120000|Dec=N;CT=N/A|Rad=2.50 (m)|Run#3
256,746581,1182517,2.89E+09,|Dur=1200.0 (s)|Pop=1000|Spe=1.00 (m/s)|XIn=5.00 (s)|Den=0.471|TPa=120000|Dec=N;CT=N/A|Rad=2.50 (m)|Run#3
257,1380254,918382,2.89E+09,|Dur=1200.0 (s)|Pop=1000|Spe=1.00 (m/s)|XIn=5.00 (s)|Den=0.471|TPa=120000|Dec=N;CT=N/A|Rad=2.50 (m)|Run#3
258,1676617,2322099,2.89E+09,|Dur=1200.0 (s)|Pop=1000|Spe=1.00 (m/s)|XIn=5.00 (s)|Den=0.471|TPa=120000|Dec=N;CT=N/A|Rad=2.50 (m)|Run#3
259,932405,5146475,2.89E+09,|Dur=1200.0 (s)|Pop=1000|Spe=1.00 (m/s)|XIn=5.00 (s)|Den=0.471|TPa=120000|Dec=N;CT=N/A|Rad=2.50 (m)|Run#3
260,639421,0,2.89E+09,|Dur=1200.0 (s)|Pop=1000|Spe=1.00 (m/s)|XIn=5.00 (s)|Den=0.471|TPa=120000|Dec=N;CT=N/A|Rad=2.50 (m)|Run#3
