time(s),Duration(s),ElapsedTime(s),TotalPopulation,TotalInfected,Area(m²),Density(p/m²),TotalParticles,MaximumProbableContacts,CalculateDecay,CharacteristicTime(s),MotionRadius,Atleast1pWake,Atleast1pCircular,ParticlesWakeMax,ParticlesWakeMean,ParticlesWakeMin,ParticlesWakeMedian,ParticlesWakeMode,ParticlesWakeVariance,ParticlesWakeSkewness,ParticlesWakeKurtosis,ParticlesCircularMax,ParticlesCircularMean,ParticlesCircularMin,ParticlesCircularMedian,ParticlesCircularMode,ParticlesCircularVariance,ParticlesCircularSkewness,ParticlesCircularKurtosis,ParticlesWakeNZeroMax,ParticlesWakeNZeroMean,ParticlesWakeNZeroMin,ParticlesWakeNZeroMedian,ParticlesWakeNZeroMode,ParticlesWakeNZeroVariance,ParticlesWakeNZeroSkewness,ParticlesWakeNZeroKurtosis,ParticlesCircularNZeroMax,ParticlesCircularNZeroMean,ParticlesCircularNZeroMin,ParticlesCircularNZeroMedian,ParticlesCircularNZeroMode,ParticlesCircularNZeroVariance,ParticlesCircularNZeroSkewness,ParticlesCircularNZeroKurtosis,p_DummyCheckRandomness,Title
14,1200,0,1000,1,2123,0.471,1000,22400,FALSE,100,12.5,28,4,1626,6.121121121,0,0,0,4062.573491,18.63278979,432.5451496,621,1.346346346,0,0,0,615.9180002,21.08986171,474.1969454,1626,218.3928571,1,111.5,577,102089.1362,3.402535017,14.2440605,621,336.25,82,321,621,54746.91667,0.302888861,-1.331740102,8,|Dur=1200.0 (s)|Pop=1000|Spe=1.00 (m/s)|ETI=5.0 (s)|DTI=0.20 (m)|Den=0.000|TPa=120000|Dec=N;CT=N/A|Rad=2.50 (m)|Run#8
15,1200,0,1000,1,2123,0.471,1000,24800,FALSE,100,12.5,33,4,1626,6.572572573,0,0,0,4172.988465,18.00224114,409.9337373,621,1.346346346,0,0,0,615.9180002,21.08986171,474.1969454,1626,198.969697,1,104,9,90667.5928,3.562960144,15.92949694,621,336.25,82,321,621,54746.91667,0.302888861,-1.331740102,8,|Dur=1200.0 (s)|Pop=1000|Spe=1.00 (m/s)|ETI=5.0 (s)|DTI=0.20 (m)|Den=0.000|TPa=120000|Dec=N;CT=N/A|Rad=2.50 (m)|Run#8
26,1200,0,1000,1,2123,0.471,2500,65600,FALSE,100,12.5,137,4,1548,15.70770771,0,0,0,5712.056764,11.28826276,187.0525098,984,2.296296296,0,0,0,1742.511319,19.82881014,412.1212817,1548,114.540146,1,65,17,30512.89727,4.892139409,34.19020831,984,573.5,87,611.5,87,142895,-0.537044413,0.344822796,5,|Dur=1200.0 (s)|Pop=1000|Spe=1.00 (m/s)|ETI=5.0 (s)|DTI=0.20 (m)|Den=0.000|TPa=120000|Dec=N;CT=N/A|Rad=2.50 (m)|Run#5
16,1200,0,1000,1,2123,0.471,1500,28000,FALSE,100,12.5,42,4,1673,8.825825826,0,0,0,5839.755204,14.34089147,259.7471365,621,1.346346346,0,0,0,615.9180002,21.08986171,474.1969454,1673,209.9285714,1,84,38,98901.28746,2.95341462,11.05997899,621,336.25,82,321,621,54746.91667,0.302888861,-1.331740102,8,|Dur=1200.0 (s)|Pop=1000|Spe=1.00 (m/s)|ETI=5.0 (s)|DTI=0.20 (m)|Den=0.000|TPa=120000|Dec=N;CT=N/A|Rad=2.50 (m)|Run#8
27,1200,0,1000,1,2123,0.471,2500,70400,FALSE,100,12.5,150,4,1548,16.98398398,0,0,0,5955.448641,10.71248183,171.8707941,984,2.296296296,0,0,0,1742.511319,19.82881014,412.1212817,1548,113.1133333,1,67,3,28943.02734,4.877693465,34.83430938,984,573.5,87,611.5,87,142895,-0.537044413,0.344822796,5,|Dur=1200.0 (s)|Pop=1000|Spe=1.00 (m/s)|ETI=5.0 (s)|DTI=0.20 (m)|Den=0.000|TPa=120000|Dec=N;CT=N/A|Rad=2.50 (m)|Run#5
17,1200,0,1000,1,2123,0.471,1500,31200,FALSE,100,12.5,49,4,1743,9.722722723,0,0,0,6274.615425,14.24249251,260.5417065,1098,1.823823824,0,0,0,1436.009011,25.83030129,718.4402426,1743,198.2244898,4,68,8,92315.59439,3.265832024,13.72035756,1098,455.5,82,321,1098,202179.6667,1.473816537,2.209589708,8,|Dur=1200.0 (s)|Pop=1000|Spe=1.00 (m/s)|ETI=5.0 (s)|DTI=0.20 (m)|Den=0.000|TPa=120000|Dec=N;CT=N/A|Rad=2.50 (m)|Run#8
18,1200,0,1000,1,2123,0.471,1500,34400,FALSE,100,12.5,57,4,1752,10.87787788,0,0,0,6923.79469,13.21181184,225.795807,1705,3.328328328,0,0,0,4684.471251,22.4847965,517.0199732,1752,190.6491228,1,62,10,88506.6604,3.217790971,13.49953829,1705,831.25,82,769,82,640754.25,0.176557188,-4.686197442,8,|Dur=1200.0 (s)|Pop=1000|Spe=1.00 (m/s)|ETI=5.0 (s)|DTI=0.20 (m)|Den=0.000|TPa=120000|Dec=N;CT=N/A|Rad=2.50 (m)|Run#8
28,1200,0,1000,1,2123,0.471,2500,75200,FALSE,100,12.5,161,4,1548,18.31431431,0,0,0,6186.478262,10.18927258,158.8749295,984,2.296296296,0,0,0,1742.511319,19.82881014,412.1212817,1548,113.6397516,1,70,3,27687.69441,4.858631197,35.393589,984,573.5,87,611.5,87,142895,-0.537044413,0.344822796,5,|Dur=1200.0 (s)|Pop=1000|Spe=1.00 (m/s)|ETI=5.0 (s)|DTI=0.20 (m)|Den=0.000|TPa=120000|Dec=N;CT=N/A|Rad=2.50 (m)|Run#5
19,1200,0,1000,1,2123,0.471,1500,37600,FALSE,100,12.5,68,4,1752,12.03603604,0,0,0,7363.637979,12.38929925,201.546799,1705,3.328328328,0,0,0,4684.471251,22.4847965,517.0199732,1752,176.8235294,2,55,2,80112.02809,3.283172995,14.37885865,1705,831.25,82,769,82,640754.25,0.176557188,-4.686197442,8,|Dur=1200.0 (s)|Pop=1000|Spe=1.00 (m/s)|ETI=5.0 (s)|DTI=0.20 (m)|Den=0.000|TPa=120000|Dec=N;CT=N/A|Rad=2.50 (m)|Run#8
20,1200,0,1000,1,2123,0.471,1500,40800,FALSE,100,12.5,79,4,1798,13.25325325,0,0,0,7966.165257,11.95384943,190.4097881,1705,3.328328328,0,0,0,4684.471251,22.4847965,517.0199732,1798,167.5949367,1,51,2,75727.55177,3.434946951,16.02134746,1705,831.25,82,769,82,640754.25,0.176557188,-4.686197442,8,|Dur=1200.0 (s)|Pop=1000|Spe=1.00 (m/s)|ETI=5.0 (s)|DTI=0.20 (m)|Den=0.000|TPa=120000|Dec=N;CT=N/A|Rad=2.50 (m)|Run#8
29,1200,0,1000,1,2123,0.471,2500,80000,FALSE,100,12.5,177,5,1548,20.06806807,0,0,0,6984.698769,9.467069004,134.0763864,1204,3.501501502,0,0,0,3188.037823,17.62781561,326.3308049,1548,113.2655367,1,66,4,28990.37795,4.588303604,31.12487497,1204,699.6,87,713,1204,186677.3,-0.441053494,-0.345498967,5,|Dur=1200.0 (s)|Pop=1000|Spe=1.00 (m/s)|ETI=5.0 (s)|DTI=0.20 (m)|Den=0.000|TPa=120000|Dec=N;CT=N/A|Rad=2.50 (m)|Run#5
21,1200,0,1000,1,2123,0.471,2000,44800,FALSE,100,12.5,80,4,1798,14.43843844,0,0,0,8615.61319,11.35291853,170.5068946,1705,3.328328328,0,0,0,4684.471251,22.4847965,517.0199732,1798,180.3,2,61,33,78556.8962,3.297543552,14.54698761,1705,831.25,82,769,82,640754.25,0.176557188,-4.686197442,8,|Dur=1200.0 (s)|Pop=1000|Spe=1.00 (m/s)|ETI=5.0 (s)|DTI=0.20 (m)|Den=0.000|TPa=120000|Dec=N;CT=N/A|Rad=2.50 (m)|Run#8
30,1200,0,1000,1,2123,0.471,2500,84800,FALSE,100,12.5,188,5,1548,21.22322322,0,0,0,7250.406033,9.142102868,125.8641754,2047,4.345345345,0,0,0,5927.494846,21.88766033,532.0092591,1548,112.7765957,1,61.5,3,28314.38833,4.57268278,31.1479158,2047,868.2,87,713,87,541411.7,1.164245698,1.895721777,5,|Dur=1200.0 (s)|Pop=1000|Spe=1.00 (m/s)|ETI=5.0 (s)|DTI=0.20 (m)|Den=0.000|TPa=120000|Dec=N;CT=N/A|Rad=2.50 (m)|Run#5
1,1200,0,1000,1,2123,0.471,0,1600,FALSE,100,12.5,0,0,0,0,0,0,0,0,NaN,NaN,0,0,0,0,0,0,NaN,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,|Dur=1200.0 (s)|Pop=1000|Spe=1.00 (m/s)|ETI=5.0 (s)|DTI=0.20 (m)|Den=0.000|TPa=120000|Dec=N;CT=N/A|Rad=2.50 (m)|Run#7
2,1200,0,1000,1,2123,0.471,0,2400,FALSE,100,12.5,0,0,0,0,0,0,0,0,NaN,NaN,0,0,0,0,0,0,NaN,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,|Dur=1200.0 (s)|Pop=1000|Spe=1.00 (m/s)|ETI=5.0 (s)|DTI=0.20 (m)|Den=0.000|TPa=120000|Dec=N;CT=N/A|Rad=2.50 (m)|Run#7
3,1200,0,1000,1,2123,0.471,0,3200,FALSE,100,12.5,0,0,0,0,0,0,0,0,NaN,NaN,0,0,0,0,0,0,NaN,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,|Dur=1200.0 (s)|Pop=1000|Spe=1.00 (m/s)|ETI=5.0 (s)|DTI=0.20 (m)|Den=0.000|TPa=120000|Dec=N;CT=N/A|Rad=2.50 (m)|Run#7
22,1200,0,1000,1,2123,0.471,2000,48800,FALSE,100,12.5,89,4,1798,15.57157157,0,0,0,9178.223079,10.78633825,153.8996228,1705,3.328328328,0,0,0,4684.471251,22.4847965,517.0199732,1798,174.7865169,1,59,7,75944.53345,3.276365426,14.3644979,1705,831.25,82,769,82,640754.25,0.176557188,-4.686197442,8,|Dur=1200.0 (s)|Pop=1000|Spe=1.00 (m/s)|ETI=5.0 (s)|DTI=0.20 (m)|Den=0.000|TPa=120000|Dec=N;CT=N/A|Rad=2.50 (m)|Run#8
4,1200,0,1000,1,2123,0.471,0,4000,FALSE,100,12.5,0,0,0,0,0,0,0,0,NaN,NaN,0,0,0,0,0,0,NaN,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,|Dur=1200.0 (s)|Pop=1000|Spe=1.00 (m/s)|ETI=5.0 (s)|DTI=0.20 (m)|Den=0.000|TPa=120000|Dec=N;CT=N/A|Rad=2.50 (m)|Run#7
5,1200,0,1000,1,2123,0.471,0,4800,FALSE,100,12.5,0,0,0,0,0,0,0,0,NaN,NaN,0,0,0,0,0,0,NaN,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,|Dur=1200.0 (s)|Pop=1000|Spe=1.00 (m/s)|ETI=5.0 (s)|DTI=0.20 (m)|Den=0.000|TPa=120000|Dec=N;CT=N/A|Rad=2.50 (m)|Run#7
31,1200,0,1000,1,2123,0.471,3000,90400,FALSE,100,12.5,196,5,1556,22.27727728,0,0,0,7504.535265,8.897895661,120.2219019,2531,4.82982983,0,0,0,8143.237546,23.97047881,634.8444669,1556,113.5459184,1,61.5,4,27991.50044,4.565567356,31.31895861,2531,965,87,713,2531,873532.5,1.558290006,2.902178079,5,|Dur=1200.0 (s)|Pop=1000|Spe=1.00 (m/s)|ETI=5.0 (s)|DTI=0.20 (m)|Den=0.000|TPa=120000|Dec=N;CT=N/A|Rad=2.50 (m)|Run#5
6,1200,0,1000,1,2123,0.471,500,6400,FALSE,100,12.5,0,0,0,0,0,0,0,0,NaN,NaN,0,0,0,0,0,0,NaN,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,|Dur=1200.0 (s)|Pop=1000|Spe=1.00 (m/s)|ETI=5.0 (s)|DTI=0.20 (m)|Den=0.000|TPa=120000|Dec=N;CT=N/A|Rad=2.50 (m)|Run#7
23,1200,0,1000,1,2123,0.471,2000,52800,FALSE,100,12.5,96,4,1808,16.4984985,0,0,0,9579.132012,10.4634483,145.4973271,1705,3.328328328,0,0,0,4684.471251,22.4847965,517.0199732,1808,171.6875,1,59.5,2,73706.82763,3.307147014,14.71292002,1705,831.25,82,769,82,640754.25,0.176557188,-4.686197442,8,|Dur=1200.0 (s)|Pop=1000|Spe=1.00 (m/s)|ETI=5.0 (s)|DTI=0.20 (m)|Den=0.000|TPa=120000|Dec=N;CT=N/A|Rad=2.50 (m)|Run#8
7,1200,0,1000,1,2123,0.471,500,8000,FALSE,100,12.5,3,0,90,0.097097097,0,0,0,8.14386932,31.40057116,989.9281898,0,0,0,0,0,0,NaN,NaN,90,32.33333333,1,6,1,2500.333333,1.712588138,NaN,0,0,0,0,0,0,0,0,7,|Dur=1200.0 (s)|Pop=1000|Spe=1.00 (m/s)|ETI=5.0 (s)|DTI=0.20 (m)|Den=0.000|TPa=120000|Dec=N;CT=N/A|Rad=2.50 (m)|Run#7
8,1200,0,1000,1,2123,0.471,500,9600,FALSE,100,12.5,3,1,309,0.387387387,0,0,0,99.63034176,29.91509989,919.656124,298,0.298298298,0,0,0,88.89289289,31.60696126,999,309,129,16,62,16,24829,1.567470667,NaN,298,298,298,298,298,NaN,NaN,NaN,7,|Dur=1200.0 (s)|Pop=1000|Spe=1.00 (m/s)|ETI=5.0 (s)|DTI=0.20 (m)|Den=0.000|TPa=120000|Dec=N;CT=N/A|Rad=2.50 (m)|Run#7
24,1200,0,1000,1,2123,0.471,2000,56800,FALSE,100,12.5,103,4,1808,17.6016016,0,0,0,10146.78701,9.991228189,132.2347362,1705,3.328328328,0,0,0,4684.471251,22.4847965,517.0199732,1808,170.7184466,1,63,7,72883.20426,3.247699827,14.12790583,1705,831.25,82,769,82,640754.25,0.176557188,-4.686197442,8,|Dur=1200.0 (s)|Pop=1000|Spe=1.00 (m/s)|ETI=5.0 (s)|DTI=0.20 (m)|Den=0.000|TPa=120000|Dec=N;CT=N/A|Rad=2.50 (m)|Run#8
9,1200,0,1000,1,2123,0.471,500,11200,FALSE,100,12.5,4,3,447,0.590590591,0,0,0,213.9334184,29.05199562,875.7317865,298,0.445445445,0,0,0,99.62202082,27.39157441,799.0434205,447,147.5,10,66.5,16,42276.33333,1.684459609,2.732166017,298,148.3333333,71,76,71,16806.33333,1.729152711,NaN,7,|Dur=1200.0 (s)|Pop=1000|Spe=1.00 (m/s)|ETI=5.0 (s)|DTI=0.20 (m)|Den=0.000|TPa=120000|Dec=N;CT=N/A|Rad=2.50 (m)|Run#7
32,1200,0,1000,1,2123,0.471,3000,96000,FALSE,100,12.5,200,5,1609,23.99399399,0,0,0,8214.969904,8.74646039,116.7177154,4004,6.304304304,0,0,0,17772.14979,27.67428975,816.0623534,1609,119.85,1,67,4,29652.6206,4.596928977,31.7040723,4004,1259.6,87,713,87,2460837.3,1.991661616,4.184418245,5,|Dur=1200.0 (s)|Pop=1000|Spe=1.00 (m/s)|ETI=5.0 (s)|DTI=0.20 (m)|Den=0.000|TPa=120000|Dec=N;CT=N/A|Rad=2.50 (m)|Run#5
10,1200,0,1000,1,2123,0.471,500,12800,FALSE,100,12.5,9,4,447,0.946946947,0,0,0,259.358906,23.37739334,610.3608543,298,0.700700701,0,0,0,148.4323743,19.75177838,423.0439726,447,105.1111111,1,46,1,20037.61111,2.095916727,4.78353855,298,175,71,165.5,71,8708.666667,0.602336789,1.702402728,7,|Dur=1200.0 (s)|Pop=1000|Spe=1.00 (m/s)|ETI=5.0 (s)|DTI=0.20 (m)|Den=0.000|TPa=120000|Dec=N;CT=N/A|Rad=2.50 (m)|Run#7
25,1200,0,1000,1,2123,0.471,2000,60800,FALSE,100,12.5,109,5,1808,18.74574575,0,0,0,10746.58058,9.625879,121.9114504,1705,3.993993994,0,0,0,5122.703371,20.42745782,438.4512512,1808,171.8073394,1,68,5,72765.76809,3.213485816,13.65039809,1705,798,82,665,665,486093.5,0.400031596,-2.092301603,8,|Dur=1200.0 (s)|Pop=1000|Spe=1.00 (m/s)|ETI=5.0 (s)|DTI=0.20 (m)|Den=0.000|TPa=120000|Dec=N;CT=N/A|Rad=2.50 (m)|Run#8
11,1200,0,1000,1,2123,0.471,1000,15200,FALSE,100,12.5,18,4,447,1.748748749,0,0,0,483.8275911,15.49006192,260.0700552,298,0.700700701,0,0,0,148.4323743,19.75177838,423.0439726,447,97.05555556,1,32,1,18609.34967,1.516111574,1.275296244,298,175,71,165.5,71,8708.666667,0.602336789,1.702402728,7,|Dur=1200.0 (s)|Pop=1000|Spe=1.00 (m/s)|ETI=5.0 (s)|DTI=0.20 (m)|Den=0.000|TPa=120000|Dec=N;CT=N/A|Rad=2.50 (m)|Run#7
12,1200,0,1000,1,2123,0.471,1000,17600,FALSE,100,12.5,22,5,730,3.06006006,0,0,0,1155.858113,15.43847049,273.0293011,298,0.868868869,0,0,0,176.4487193,17.20729665,322.976861,730,138.9545455,1,52.5,26,35148.42641,1.97259359,3.789489495,298,173.6,71,166,71,6541.3,0.664587279,2.233718397,7,|Dur=1200.0 (s)|Pop=1000|Spe=1.00 (m/s)|ETI=5.0 (s)|DTI=0.20 (m)|Den=0.000|TPa=120000|Dec=N;CT=N/A|Rad=2.50 (m)|Run#7
33,1200,0,1000,1,2123,0.471,3000,101600,FALSE,100,12.5,210,6,1659,25.70670671,0,0,0,9020.201468,8.596639324,112.5259079,4004,7.261261261,0,0,0,18674.92266,26.00794805,740.4057776,1659,122.2904762,2,71,4,31204.75254,4.618131942,31.87821502,4004,1209,87,834.5,87,1984032,2.139574232,4.938674253,5,|Dur=1200.0 (s)|Pop=1000|Spe=1.00 (m/s)|ETI=5.0 (s)|DTI=0.20 (m)|Den=0.000|TPa=120000|Dec=N;CT=N/A|Rad=2.50 (m)|Run#5
26,1200,0,1000,1,2123,0.471,2500,65600,FALSE,100,12.5,117,5,1808,19.96296296,0,0,0,11579.94752,9.430246472,114.9298356,1705,3.993993994,0,0,0,5122.703371,20.42745782,438.4512512,1808,170.4529915,1,68,2,73754.87062,3.262085356,13.57883907,1705,798,82,665,665,486093.5,0.400031596,-2.092301603,8,|Dur=1200.0 (s)|Pop=1000|Spe=1.00 (m/s)|ETI=5.0 (s)|DTI=0.20 (m)|Den=0.000|TPa=120000|Dec=N;CT=N/A|Rad=2.50 (m)|Run#8
13,1200,0,1000,1,2123,0.471,1000,20000,FALSE,100,12.5,22,5,730,3.565565566,0,0,0,1298.159775,13.90037151,224.2856183,298,0.868868869,0,0,0,176.4487193,17.20729665,322.976861,730,161.9090909,16,65,39,34835.41991,1.714040585,2.859222353,298,173.6,71,166,71,6541.3,0.664587279,2.233718397,7,|Dur=1200.0 (s)|Pop=1000|Spe=1.00 (m/s)|ETI=5.0 (s)|DTI=0.20 (m)|Den=0.000|TPa=120000|Dec=N;CT=N/A|Rad=2.50 (m)|Run#7
14,1200,0,1000,1,2123,0.471,1000,22400,FALSE,100,12.5,26,6,738,3.853853854,0,0,0,1365.07882,13.45328679,211.9957203,890,1.75975976,0,0,0,967.7919262,24.69382643,677.6174637,738,148.0769231,5,73,34,32283.59385,1.857663313,3.535083449,890,293,71,167,71,90771.2,2.14719337,4.813935186,7,|Dur=1200.0 (s)|Pop=1000|Spe=1.00 (m/s)|ETI=5.0 (s)|DTI=0.20 (m)|Den=0.000|TPa=120000|Dec=N;CT=N/A|Rad=2.50 (m)|Run#7
27,1200,0,1000,1,2123,0.471,2500,70400,FALSE,100,12.5,126,6,1836,21.48948949,0,0,0,12685.7311,9.307850382,111.169557,1705,4.844844845,0,0,0,5839.123197,18.11482019,351.1031277,1836,170.3809524,1,68.5,2,75711.66171,3.360228305,14.17280743,1705,806.6666667,82,757.5,665,389325.4667,0.339490079,-1.140753024,8,|Dur=1200.0 (s)|Pop=1000|Spe=1.00 (m/s)|ETI=5.0 (s)|DTI=0.20 (m)|Den=0.000|TPa=120000|Dec=N;CT=N/A|Rad=2.50 (m)|Run#8
34,1200,0,1000,1,2123,0.471,3000,107200,FALSE,100,12.5,214,6,1696,27.2982983,0,0,0,9829.249606,8.349475389,106.2013319,4004,7.261261261,0,0,0,18674.92266,26.00794805,740.4057776,1696,127.4345794,1,72,4,33233.68349,4.520135087,30.64324897,4004,1209,87,834.5,87,1984032,2.139574232,4.938674253,5,|Dur=1200.0 (s)|Pop=1000|Spe=1.00 (m/s)|ETI=5.0 (s)|DTI=0.20 (m)|Den=0.000|TPa=120000|Dec=N;CT=N/A|Rad=2.50 (m)|Run#5
15,1200,0,1000,1,2123,0.471,1000,24800,FALSE,100,12.5,33,7,738,4.570570571,0,0,0,1500.742259,12.24325839,178.9645641,1038,2.204204204,0,0,0,1339.735814,24.07990571,653.165962,738,138.3636364,1,74,34,27713.80114,1.976001551,4.260427479,1038,314.5714286,71,168,1038,108203.9524,2.323104508,5.715058746,7,|Dur=1200.0 (s)|Pop=1000|Spe=1.00 (m/s)|ETI=5.0 (s)|DTI=0.20 (m)|Den=0.000|TPa=120000|Dec=N;CT=N/A|Rad=2.50 (m)|Run#7
16,1200,0,1000,1,2123,0.471,1500,28000,FALSE,100,12.5,39,7,741,5.442442442,0,0,0,1688.583608,11.00012969,147.169612,1038,2.453453453,0,0,0,1548.40239,21.57851873,521.0425744,741,139.4102564,5,86,39,25179.5641,1.95814877,4.430521446,1038,350.1428571,71,168,1038,115519.8095,1.737265902,2.811433742,7,|Dur=1200.0 (s)|Pop=1000|Spe=1.00 (m/s)|ETI=5.0 (s)|DTI=0.20 (m)|Den=0.000|TPa=120000|Dec=N;CT=N/A|Rad=2.50 (m)|Run#7
28,1200,0,1000,1,2123,0.471,2500,75200,FALSE,100,12.5,128,6,1843,22.44244244,0,0,0,13162.58361,9.142792157,107.2469516,1705,4.844844845,0,0,0,5839.123197,18.11482019,351.1031277,1843,175.15625,1,75,4,76475.70768,3.349499402,14.02235195,1705,806.6666667,82,757.5,665,389325.4667,0.339490079,-1.140753024,8,|Dur=1200.0 (s)|Pop=1000|Spe=1.00 (m/s)|ETI=5.0 (s)|DTI=0.20 (m)|Den=0.000|TPa=120000|Dec=N;CT=N/A|Rad=2.50 (m)|Run#8
35,1200,0,1000,1,2123,0.471,3000,112800,FALSE,100,12.5,227,6,1696,29.65665666,0,0,0,10579.51426,7.776332617,93.48054321,4004,7.261261261,0,0,0,18674.92266,26.00794805,740.4057776,1696,130.5154185,1,71,20,33496.51635,4.314322801,28.69753745,4004,1209,87,834.5,87,1984032,2.139574232,4.938674253,5,|Dur=1200.0 (s)|Pop=1000|Spe=1.00 (m/s)|ETI=5.0 (s)|DTI=0.20 (m)|Den=0.000|TPa=120000|Dec=N;CT=N/A|Rad=2.50 (m)|Run#5
17,1200,0,1000,1,2123,0.471,1500,31200,FALSE,100,12.5,52,9,741,7.055055055,0,0,0,2283.282537,9.318257196,102.7365224,1038,3.447447447,0,0,0,2133.978949,17.1966521,330.3539347,741,135.5384615,1,71,2,26924.80241,1.72323797,3.047291474,1038,382.6666667,71,276,1038,102960,1.267819833,0.831182035,7,|Dur=1200.0 (s)|Pop=1000|Spe=1.00 (m/s)|ETI=5.0 (s)|DTI=0.20 (m)|Den=0.000|TPa=120000|Dec=N;CT=N/A|Rad=2.50 (m)|Run#7
29,1200,0,1000,1,2123,0.471,2500,80000,FALSE,100,12.5,136,6,1858,23.84484484,0,0,0,13775.89073,8.892864274,102.2169584,1705,4.844844845,0,0,0,5839.123197,18.11482019,351.1031277,1858,175.1544118,1,82.5,1,75140.6945,3.37883258,14.40882634,1705,806.6666667,82,757.5,665,389325.4667,0.339490079,-1.140753024,8,|Dur=1200.0 (s)|Pop=1000|Spe=1.00 (m/s)|ETI=5.0 (s)|DTI=0.20 (m)|Den=0.000|TPa=120000|Dec=N;CT=N/A|Rad=2.50 (m)|Run#8
18,1200,0,1000,1,2123,0.471,1500,34400,FALSE,100,12.5,60,10,751,8.219219219,0,0,0,2558.962917,8.660918636,89.52624667,1038,3.945945946,0,0,0,2378.790662,15.6275236,275.2835085,751,136.85,2,66.5,16,25384.02797,1.7842224,3.37158519,1038,394.2,71,287,1038,92850.17778,1.144898174,0.788870707,7,|Dur=1200.0 (s)|Pop=1000|Spe=1.00 (m/s)|ETI=5.0 (s)|DTI=0.20 (m)|Den=0.000|TPa=120000|Dec=N;CT=N/A|Rad=2.50 (m)|Run#7
36,1200,0,1000,1,2123,0.471,3500,119200,FALSE,100,12.5,232,6,1746,31.2952953,0,0,0,11216.96983,7.591233201,90.67244754,4004,7.261261261,0,0,0,18674.92266,26.00794805,740.4057776,1746,134.7586207,1,77,22,34458.26183,4.285887983,28.97615441,4004,1209,87,834.5,87,1984032,2.139574232,4.938674253,5,|Dur=1200.0 (s)|Pop=1000|Spe=1.00 (m/s)|ETI=5.0 (s)|DTI=0.20 (m)|Den=0.000|TPa=120000|Dec=N;CT=N/A|Rad=2.50 (m)|Run#5
19,1200,0,1000,1,2123,0.471,1500,37600,FALSE,100,12.5,74,11,785,9.586586587,0,0,0,3003.948157,8.234097759,82.83248717,1038,4.45045045,0,0,0,2629.075448,14.35164185,233.3705977,785,129.4189189,1,58,5,25346.65772,1.948758739,4.419531209,1038,404.1818182,71,298,1038,84661.16364,1.037896097,0.791753376,7,|Dur=1200.0 (s)|Pop=1000|Spe=1.00 (m/s)|ETI=5.0 (s)|DTI=0.20 (m)|Den=0.000|TPa=120000|Dec=N;CT=N/A|Rad=2.50 (m)|Run#7
30,1200,0,1000,1,2123,0.471,2500,84800,FALSE,100,12.5,144,6,1860,25.24924925,0,0,0,14343.39573,8.56209813,95.27696385,1705,4.844844845,0,0,0,5839.123197,18.11482019,351.1031277,1860,175.1666667,1,81.5,12,73658.68531,3.348892999,14.28130515,1705,806.6666667,82,757.5,665,389325.4667,0.339490079,-1.140753024,8,|Dur=1200.0 (s)|Pop=1000|Spe=1.00 (m/s)|ETI=5.0 (s)|DTI=0.20 (m)|Den=0.000|TPa=120000|Dec=N;CT=N/A|Rad=2.50 (m)|Run#8
20,1200,0,1000,1,2123,0.471,1500,40800,FALSE,100,12.5,80,11,810,10.65065065,0,0,0,3358.912903,7.815191817,75.42213922,1038,4.900900901,0,0,0,3282.273737,14.17027575,218.4424676,810,133,1,63,11,25954.40506,1.916654324,4.457430948,1038,445.0909091,71,298,1038,112053.8909,0.769404035,-0.732228733,7,|Dur=1200.0 (s)|Pop=1000|Spe=1.00 (m/s)|ETI=5.0 (s)|DTI=0.20 (m)|Den=0.000|TPa=120000|Dec=N;CT=N/A|Rad=2.50 (m)|Run#7
31,1200,0,1000,1,2123,0.471,3000,90400,FALSE,100,12.5,150,6,1866,27.05605606,0,0,0,16017.18122,8.358049673,88.6580862,1705,4.844844845,0,0,0,5839.123197,18.11482019,351.1031277,1866,180.1933333,1,76,5,79503.35163,3.310762566,13.40542219,1705,806.6666667,82,757.5,665,389325.4667,0.339490079,-1.140753024,8,|Dur=1200.0 (s)|Pop=1000|Spe=1.00 (m/s)|ETI=5.0 (s)|DTI=0.20 (m)|Den=0.000|TPa=120000|Dec=N;CT=N/A|Rad=2.50 (m)|Run#8
37,1200,0,1000,1,2123,0.471,3500,125600,FALSE,100,12.5,242,6,1879,33.32432432,0,0,0,12498.7885,7.672657511,93.48334649,4004,7.261261261,0,0,0,18674.92266,26.00794805,740.4057776,1879,137.5661157,1,76,3,37358.82756,4.413318248,30.98131696,4004,1209,87,834.5,87,1984032,2.139574232,4.938674253,5,|Dur=1200.0 (s)|Pop=1000|Spe=1.00 (m/s)|ETI=5.0 (s)|DTI=0.20 (m)|Den=0.000|TPa=120000|Dec=N;CT=N/A|Rad=2.50 (m)|Run#5
